source,target,cor,P/N
F_Auricularia,B_Methylosinus,0.344885827,P
F_Peniophorella,B_Methylosinus,0.413472415,P
F_Hyphoderma,B_Methylosinus,0.361447175,P
F_Rigidoporus,B_Methylosinus,0.353655694,P
F_Sparassis,B_Methylosinus,0.480431601,P
F_Kalmanozyma,B_Methylosinus,0.368263487,P
F_Ustilago,B_Methylosinus,0.544625394,P
F_Nematocida,B_Methylosinus,0.554563272,P
F_Ambispora,B_Methylosinus,0.527602983,P
F_Lichtheimia,B_Methylosinus,0.555935099,P
F_Zymoseptoria,B_Nitratireductor,0.333859778,P
F_Cryptocoryneum,B_Hyphomonas,0.352718432,P
F_Nowakowskiella,B_Tabrizicola,0.410099353,P
B_Ruthenibacterium,B_Halobacillus,0.400783742,P
B_Collinsella,B_Mycolicibacter,0.537139455,P
F_Cryptocoryneum,B_Thermosporothrix,0.328023272,P
F_Thermomyces,B_Thermosporothrix,0.330113329,P
F_Orbilia,B_Thermosporothrix,0.363247447,P
F_Hymenochaete,B_Thermosporothrix,0.347177324,P
F_Placopyrenium,B_Leptothrix,0.386635373,P
F_Pezicula,B_Leptothrix,0.408797851,P
B_Gramella,B_Arcobacter,0.416972887,P
F_Xylochrysis,B_Arcobacter,0.32229729,P
F_Hirsutella,B_Thioploca,0.44785144,P
B_Streptomonospora,B_Erysipelothrix,0.373529535,P
B_Anaerotignum,B_Sutterella,0.419497365,P
B_Romboutsia,B_Sutterella,0.416497239,P
B_Faecalitalea,B_Sutterella,0.335287476,P
B_Tyzzerella,B_Sutterella,0.3537874,P
B_Collinsella,B_Sutterella,0.324410731,P
B_Ruthenibacterium,B_Sutterella,0.423433946,P
F_Acrodontium,B_Sutterella,0.335124684,P
F_Bulbillomyces,B_Sutterella,0.32260857,P
F_Eremothecium,B_Muribaculum,0.412950253,P
B_Hungatella,B_Anaerotignum,0.497027937,P
B_Romboutsia,B_Anaerotignum,0.999603725,P
B_Faecalitalea,B_Anaerotignum,0.720235581,P
B_Tyzzerella,B_Anaerotignum,0.543391541,P
B_Collinsella,B_Anaerotignum,0.524075395,P
B_Ruthenibacterium,B_Anaerotignum,0.666584109,P
B_Pasteurella,B_Pigmentiphaga,0.328239396,P
F_Antennariella,B_Pigmentiphaga,0.34264188,P
F_Byssochlamys,B_Pigmentiphaga,0.393385057,P
F_Pertusaria,B_Pigmentiphaga,0.37503978,P
F_Blackwellomyces,B_Pigmentiphaga,0.367718846,P
F_Antennariella,B_Plantactinospora,0.345257168,P
F_Phomopsis,B_Plantactinospora,0.344124562,P
F_Peniophorella,B_Plantactinospora,0.365515899,P
F_Beauveria,B_Rubrivivax,0.385728515,P
F_Funneliformis,B_Rubrivivax,0.364500268,P
B_Romboutsia,B_Hungatella,0.490984743,P
B_Faecalitalea,B_Hungatella,0.347150308,P
B_Tyzzerella,B_Hungatella,0.521211743,P
B_Collinsella,B_Hungatella,0.340612536,P
B_Ruthenibacterium,B_Hungatella,0.496978403,P
F_Diploospora,B_Streptomonospora,0.345067268,P
B_Faecalitalea,B_Romboutsia,0.720289612,P
B_Tyzzerella,B_Romboutsia,0.530315996,P
B_Collinsella,B_Romboutsia,0.523805239,P
B_Ruthenibacterium,B_Romboutsia,0.669258966,P
B_Tyzzerella,B_Faecalitalea,0.383984087,P
B_Collinsella,B_Faecalitalea,0.585619567,P
B_Ruthenibacterium,B_Faecalitalea,0.536853768,P
F_Bertia,B_Faecalitalea,0.349295783,P
F_Physconia,B_Pasteurella,0.536961831,P
F_Dichomitus,B_Pasteurella,0.338283562,P
F_Hypocrella,B_Echinicola,0.335928004,P
B_Ruthenibacterium,B_Gluconobacter,0.331165836,P
F_Phaeopyxis,B_Gluconobacter,0.350233923,P
F_Orbilia,B_Gluconobacter,0.363599535,P
B_Collinsella,B_Tyzzerella,0.376911743,P
B_Ruthenibacterium,B_Tyzzerella,0.344070531,P
F_Strongwellsea,B_Tyzzerella,0.33039147,P
F_Zymoseptoria,B_Gramella,0.342091961,P
F_Xylochrysis,B_Gramella,0.358454129,P
F_Amanita,B_Gramella,0.467610405,P
B_Ruthenibacterium,B_Collinsella,0.520914571,P
F_Phaeosphaeria,B_Ruthenibacterium,0.355494487,P
F_Thermomyces,B_Ruthenibacterium,0.323972029,P
F_Hodophilus,F_Arthonia,0.405254368,P
F_Lyophyllum,F_Arthonia,0.331058474,P
F_Lobosporangium,F_Herpothallon,0.324283899,P
F_Psoroglaena,F_Simonyella,0.338732298,P
F_Naganishia,F_Simonyella,0.407817357,P
F_Phaeosphaeria,F_Collemopsidium,0.364651178,P
F_Teratosphaeria,F_Abrothallus,0.336729607,P
F_Massarina,F_Abrothallus,0.342395373,P
F_Microsphaeropsis,F_Abrothallus,0.526993917,P
F_Histoplasma,F_Abrothallus,0.370514228,P
F_Marthamyces,F_Abrothallus,0.393696322,P
F_Ascodesmis,F_Abrothallus,0.347581006,P
F_Appendiculella,F_Abrothallus,0.438586874,P
F_Xylochrysis,F_Abrothallus,0.375488105,P
F_Symbiotaphrina,F_Abrothallus,0.342875347,P
F_Peniophorella,F_Abrothallus,0.333559041,P
F_Rigidoporus,F_Abrothallus,0.340967593,P
F_Ustilago,F_Abrothallus,0.510721481,P
F_Nematocida,F_Abrothallus,0.34073597,P
F_Hymenochaete,F_Diplodia,0.324273688,P
F_Bullera,F_Diplodia,0.354731797,P
F_Melanotaenium,F_Diplodia,0.329509068,P
F_Batrachochytrium,F_Diplodia,0.366186273,P
F_Teratosphaeria,F_Antennariella,0.333443427,P
F_Mucomycosphaerella,F_Antennariella,0.446724085,P
F_Massarina,F_Antennariella,0.327714549,P
F_Dematiopleospora,F_Antennariella,0.448305022,P
F_Microsphaeropsis,F_Antennariella,0.349355756,P
F_Histoplasma,F_Antennariella,0.370562506,P
F_Verrucula,F_Antennariella,0.345315856,P
F_Guyanagaster,F_Antennariella,0.343069099,P
F_Peniophorella,F_Antennariella,0.364226392,P
F_Sparassis,F_Antennariella,0.393674866,P
F_Sarcodon,F_Antennariella,0.344600404,P
F_Cercospora,F_Conidiocarpus,0.550510702,P
F_Leptosphaeria,F_Conidiocarpus,0.333118022,P
F_Periconia,F_Conidiocarpus,0.377095847,P
F_Cryomyces,F_Conidiocarpus,0.620425389,P
F_Chlorociboria,F_Conidiocarpus,0.338252237,P
F_Anthracobia,F_Conidiocarpus,0.333454707,P
F_Yarrowia,F_Conidiocarpus,0.429876918,P
F_Clavispora,F_Conidiocarpus,0.358255899,P
F_Metschnikowia,F_Conidiocarpus,0.382367671,P
F_Kazachstania,F_Conidiocarpus,0.325136914,P
F_Polycephalomyces,F_Conidiocarpus,0.380225528,P
F_Lepiota,F_Conidiocarpus,0.357666234,P
F_Sistotrema,F_Conidiocarpus,0.450948951,P
F_Tremella,F_Conidiocarpus,0.375902517,P
F_Hyaloraphidium,F_Conidiocarpus,0.38560419,P
F_Vittaforma,F_Conidiocarpus,0.348492681,P
F_Scutellospora,F_Conidiocarpus,0.366185666,P
F_Funneliglomus,F_Conidiocarpus,0.331345993,P
F_Beauveria,F_Cladosporium,0.339078673,P
F_Halteromyces,F_Cladosporium,0.376883368,P
F_Periconia,F_Cercospora,0.449316077,P
F_Cryomyces,F_Cercospora,0.558525638,P
F_Placidium,F_Cercospora,0.322928625,P
F_Cladonia,F_Cercospora,0.335519231,P
F_Varicosporium,F_Cercospora,0.322418624,P
F_Yarrowia,F_Cercospora,0.368295566,P
F_Clavispora,F_Cercospora,0.330448564,P
F_Metschnikowia,F_Cercospora,0.347121202,P
F_Polycephalomyces,F_Cercospora,0.486894363,P
F_Lepiota,F_Cercospora,0.390556913,P
F_Sistotrema,F_Cercospora,0.446451687,P
F_Xylodon,F_Cercospora,0.324286561,P
F_Stereum,F_Cercospora,0.401115016,P
F_Telasphaerula,F_Cercospora,0.33951233,P
F_Funneliglomus,F_Cercospora,0.342243108,P
F_Natipusilla,F_Dothistroma,0.423888408,P
F_Smittium,F_Pseudocercospora,0.34102811,P
F_Phaeosphaeria,F_Teratoramularia,0.35137393,P
F_Petractis,F_Teratoramularia,0.476785756,P
F_Nephroma,F_Teratoramularia,0.413201418,P
F_Discostroma,F_Teratoramularia,0.327978036,P
F_Sparassis,F_Teratoramularia,0.328196778,P
F_Claroideoglomus,F_Teratoramularia,0.352439454,P
F_Spiromyces,F_Teratoramularia,0.323330496,P
F_Orbilia,F_Zymoseptoria,0.32962441,P
F_Amanita,F_Zymoseptoria,0.380334527,P
F_Zygoascus,F_Schizothyrium,0.341486212,P
F_Erysiphe,F_Acrodontium,0.385744155,P
F_Esteya,F_Acrodontium,0.324587337,P
F_Umbelopsis,F_Acrodontium,0.329801359,P
F_Spathaspora,F_Suberoteratosphaeria,0.350260786,P
F_Pleopsidium,F_Teratosphaeria,0.353091078,P
F_Superstratomyces,F_Mucomycosphaerella,0.339086263,P
F_Placopyrenium,F_Mucomycosphaerella,0.367845035,P
F_Verrucula,F_Mucomycosphaerella,0.336105103,P
F_Buellia,F_Mucomycosphaerella,0.326812578,P
F_Platythecium,F_Mucomycosphaerella,0.567389129,P
F_Hyaloscypha,F_Mucomycosphaerella,0.385604745,P
F_Dactylaria,F_Mucomycosphaerella,0.374955021,P
F_Parafuscosporella,F_Mucomycosphaerella,0.401976928,P
F_Blackwellomyces,F_Mucomycosphaerella,0.377184758,P
F_Parathielavia,F_Mucomycosphaerella,0.381162079,P
F_Podospora,F_Mucomycosphaerella,0.494405265,P
F_Nolanea,F_Mucomycosphaerella,0.371311842,P
F_Bannozyma,F_Mucomycosphaerella,0.413869891,P
F_Microsporidium,F_Mucomycosphaerella,0.427291341,P
F_Massarina,F_Aureobasidium,0.336420222,P
F_Microsphaeropsis,F_Aureobasidium,0.459141154,P
F_Parmotrema,F_Aureobasidium,0.329822903,P
F_Marthamyces,F_Aureobasidium,0.496217917,P
F_Ascodesmis,F_Aureobasidium,0.369050034,P
F_Beauveria,F_Aureobasidium,0.351210707,P
F_Meliola,F_Aureobasidium,0.32099994,P
F_Symbiotaphrina,F_Aureobasidium,0.356078217,P
F_Armillaria,F_Aureobasidium,0.320185845,P
F_Sparassis,F_Aureobasidium,0.342770203,P
F_Phleogena,F_Aureobasidium,0.344216943,P
F_Ustilago,F_Aureobasidium,0.396506247,P
F_Furculomyces,F_Aureobasidium,0.354477655,P
F_Flavoparmelia,F_Psiloglonium,0.369104306,P
F_Petractis,F_Psiloglonium,0.38488846,P
F_Meyerozyma,F_Psiloglonium,0.345132377,P
F_Raffaelea,F_Psiloglonium,0.430559567,P
F_Thermothielavioides,F_Psiloglonium,0.362003826,P
F_Fomitiporia,F_Psiloglonium,0.36978417,P
F_Yamadamyces,F_Psiloglonium,0.331210842,P
F_Microsphaeropsis,F_Kirschsteiniothelia,0.323336244,P
F_Discostroma,F_Kirschsteiniothelia,0.329892702,P
F_Pleopsidium,F_Elsinoe,0.348077826,P
F_Byssoloma,F_Elsinoe,0.347752127,P
F_Acanthothecis,F_Elsinoe,0.329508111,P
F_Loxospora,F_Elsinoe,0.330934482,P
F_Flavoparmelia,F_Natipusilla,0.402903833,P
F_Nematocida,F_Natipusilla,0.373387157,P
F_Parmotrema,F_Didymella,0.339403764,P
F_Ochrolechia,F_Didymella,0.446916942,P
F_Pertusaria,F_Didymella,0.398144445,P
F_Erysiphe,F_Didymella,0.327067249,P
F_Hanseniaspora,F_Didymella,0.334669106,P
F_Zygoascus,F_Didymella,0.433161761,P
F_Hodophilus,F_Didymella,0.419436912,P
F_Lyophyllum,F_Didymella,0.349195242,P
F_Peniophorella,F_Didymella,0.322266047,P
F_Gymnosporangium,F_Didymella,0.321047623,P
F_Batrachochytrium,F_Didymella,0.432156491,P
F_Usnea,F_Epicoccum,0.34011799,P
F_Petractis,F_Epicoccum,0.376795766,P
F_Alternaria,F_Phoma,0.342218483,P
F_Pochonia,F_Phoma,0.473134876,P
F_Polycephalomyces,F_Phoma,0.324461177,P
F_Saitoella,F_Phoma,0.484281707,P
F_Articulospora,F_Paraphaeosphaeria,0.337891352,P
F_Alternaria,F_Leptosphaeria,0.330073435,P
F_Microcalicium,F_Leptosphaeria,0.320288419,P
F_Hypomyces,F_Leptosphaeria,0.376751396,P
F_Torula,F_Massarina,0.36249877,P
F_Microsphaeropsis,F_Massarina,0.494640909,P
F_Marthamyces,F_Massarina,0.442215968,P
F_Ascodesmis,F_Massarina,0.399256566,P
F_Terfezia,F_Massarina,0.332605352,P
F_Pichia,F_Massarina,0.32849132,P
F_Kluyveromyces,F_Massarina,0.347682939,P
F_Starmerella,F_Massarina,0.344035378,P
F_Meliola,F_Massarina,0.44534003,P
F_Xylochrysis,F_Massarina,0.371202438,P
F_Symbiotaphrina,F_Massarina,0.417114958,P
F_Peniophorella,F_Massarina,0.337803753,P
F_Rigidoporus,F_Massarina,0.322986095,P
F_Basidioascus,F_Massarina,0.364914333,P
F_Ustilago,F_Massarina,0.540447798,P
F_Parastagonospora,F_Periconia,0.405847687,P
F_Cryomyces,F_Periconia,0.372497169,P
F_Laboulbenia,F_Periconia,0.355779946,P
F_Cladonia,F_Periconia,0.32402588,P
F_Phyllopsora,F_Periconia,0.34739832,P
F_Velutarina,F_Periconia,0.388082136,P
F_Medeolaria,F_Periconia,0.377734849,P
F_Hyalorbilia,F_Periconia,0.339192831,P
F_Yarrowia,F_Periconia,0.390682903,P
F_Metschnikowia,F_Periconia,0.454029938,P
F_Pochonia,F_Periconia,0.450798981,P
F_Polycephalomyces,F_Periconia,0.517960458,P
F_Rhizophydium,F_Periconia,0.345187231,P
F_Rhizopus,F_Periconia,0.342281886,P
F_Spiromyces,F_Periconia,0.425907333,P
F_Microsphaeropsis,F_Dematiopleospora,0.365516069,P
F_Thysanothecium,F_Dematiopleospora,0.3430936,P
F_Starmerella,F_Dematiopleospora,0.386647245,P
F_Phruensis,F_Dematiopleospora,0.362260941,P
F_Kalmanozyma,F_Dematiopleospora,0.338542119,P
F_Nematocida,F_Dematiopleospora,0.396974215,P
F_Funneliglomus,F_Dematiopleospora,0.33167945,P
F_Phyllopsora,F_Parastagonospora,0.332287587,P
F_Velutarina,F_Parastagonospora,0.446728045,P
F_Medeolaria,F_Parastagonospora,0.320021365,P
F_Yarrowia,F_Parastagonospora,0.360987126,P
F_Kazachstania,F_Parastagonospora,0.35250976,P
F_Zygosaccharomyces,F_Parastagonospora,0.516859296,P
F_Pochonia,F_Parastagonospora,0.523780698,P
F_Polycephalomyces,F_Parastagonospora,0.553223839,P
F_Cocoicola,F_Parastagonospora,0.343782822,P
F_Rhizophydium,F_Parastagonospora,0.385650568,P
F_Pleuroascus,F_Phaeosphaeria,0.324380463,P
F_Cortinarius,F_Phaeosphaeria,0.361487691,P
F_Medeolaria,F_Alternaria,0.394903033,P
F_Wickerhamomyces,F_Alternaria,0.348247799,P
F_Podospora,F_Alternaria,0.383710577,P
F_Austroboletus,F_Alternaria,0.337355142,P
F_Halteromyces,F_Alternaria,0.37663307,P
F_Umbilicaria,F_Bipolaris,0.329874441,P
F_Hyalorbilia,F_Bipolaris,0.32410292,P
F_Ascitendus,F_Bipolaris,0.334968748,P
F_Pleurocollybia,F_Bipolaris,0.326248824,P
F_Rigidoporus,F_Bipolaris,0.379198392,P
F_Pacispora,F_Bipolaris,0.378020186,P
F_Rhexocercosporidium,F_Curvularia,0.33532715,P
F_Tolypocladium,F_Curvularia,0.426531379,P
F_Lyophyllum,F_Curvularia,0.323852303,P
F_Leucogyrophana,F_Curvularia,0.349993902,P
F_Trichothecium,F_Exserohilum,0.325988972,P
F_Ustilago,F_Exserohilum,0.327815345,P
F_Rhexocercosporidium,F_Pyrenophora,0.331270563,P
F_Blackwellomyces,F_Pyrenophora,0.326134934,P
F_Podospora,F_Pyrenophora,0.388565369,P
F_Volvariella,F_Pyrenophora,0.32521143,P
F_Bannozyma,F_Pyrenophora,0.360904039,P
F_Rhizophydium,F_Pyrenophora,0.330290911,P
F_Microsphaeropsis,F_Neoroussoella,0.524431709,P
F_Kluyveromyces,F_Neoroussoella,0.366008511,P
F_Corollospora,F_Neoroussoella,0.358156066,P
F_Neurospora,F_Neoroussoella,0.331052012,P
F_Sparassis,F_Neoroussoella,0.472585374,P
F_Ustilago,F_Neoroussoella,0.361555641,P
F_Microsphaeropsis,F_Torula,0.403743427,P
F_Phyllobathelium,F_Torula,0.416433075,P
F_Rinodina,F_Torula,0.402072762,P
F_Evernia,F_Torula,0.332468786,P
F_Marthamyces,F_Torula,0.33332409,P
F_Ascodesmis,F_Torula,0.329614558,P
F_Pneumocystis,F_Torula,0.330057094,P
F_Ustilago,F_Torula,0.42582244,P
F_Ambispora,F_Torula,0.322769465,P
F_Lichtheimia,F_Torula,0.331168344,P
F_Orbilia,F_Cryptocoryneum,0.428354016,P
F_Schizosaccharomyces,F_Cryptocoryneum,0.397336403,P
F_Heterodermia,F_Microsphaeropsis,0.360748367,P
F_Rinodina,F_Microsphaeropsis,0.33008299,P
F_Articulospora,F_Microsphaeropsis,0.373118664,P
F_Marthamyces,F_Microsphaeropsis,0.527500733,P
F_Ascodesmis,F_Microsphaeropsis,0.416246921,P
F_Terfezia,F_Microsphaeropsis,0.344983929,P
F_Pichia,F_Microsphaeropsis,0.391739089,P
F_Kluyveromyces,F_Microsphaeropsis,0.338602002,P
F_Appendiculella,F_Microsphaeropsis,0.370765171,P
F_Meliola,F_Microsphaeropsis,0.413794986,P
F_Raffaelea,F_Microsphaeropsis,0.45551813,P
F_Neurospora,F_Microsphaeropsis,0.330491648,P
F_Xylochrysis,F_Microsphaeropsis,0.511512547,P
F_Symbiotaphrina,F_Microsphaeropsis,0.398431173,P
F_Armillaria,F_Microsphaeropsis,0.39403063,P
F_Auricularia,F_Microsphaeropsis,0.408438132,P
F_Peniophorella,F_Microsphaeropsis,0.368755734,P
F_Hyphoderma,F_Microsphaeropsis,0.428355216,P
F_Rigidoporus,F_Microsphaeropsis,0.426952108,P
F_Sparassis,F_Microsphaeropsis,0.567398351,P
F_Yamadamyces,F_Microsphaeropsis,0.389876989,P
F_Kalmanozyma,F_Microsphaeropsis,0.407132397,P
F_Ustilago,F_Microsphaeropsis,0.627237122,P
F_Nematocida,F_Microsphaeropsis,0.365623621,P
F_Ambispora,F_Microsphaeropsis,0.476188869,P
F_Funneliglomus,F_Microsphaeropsis,0.346878973,P
F_Lichtheimia,F_Microsphaeropsis,0.385861523,P
F_Exophiala,F_Monodictys,0.387260357,P
F_Clonostachys,F_Superstratomyces,0.347810222,P
F_Podospora,F_Superstratomyces,0.353937848,P
F_Nolanea,F_Superstratomyces,0.418641501,P
F_Austroboletus,F_Superstratomyces,0.350780289,P
F_Microsporidium,F_Superstratomyces,0.343822269,P
F_Acanthothecis,F_Ochroconis,0.335267695,P
F_Pseudogymnoascus,F_Ochroconis,0.347102174,P
F_Placidium,F_Cryomyces,0.40456092,P
F_Velutarina,F_Cryomyces,0.357484047,P
F_Varicosporium,F_Cryomyces,0.348669822,P
F_Anthracobia,F_Cryomyces,0.366878479,P
F_Yarrowia,F_Cryomyces,0.376811177,P
F_Clavispora,F_Cryomyces,0.413267741,P
F_Ascitendus,F_Cryomyces,0.355765639,P
F_Polycephalomyces,F_Cryomyces,0.324057656,P
F_Lepiota,F_Cryomyces,0.324622852,P
F_Pluteus,F_Cryomyces,0.350398582,P
F_Sistotrema,F_Cryomyces,0.594089112,P
F_Tremella,F_Cryomyces,0.351608539,P
F_Hyaloraphidium,F_Cryomyces,0.31992598,P
F_Vittaforma,F_Cryomyces,0.458291581,P
F_Funneliglomus,F_Cryomyces,0.469689524,P
F_Spiromyces,F_Cryomyces,0.430238765,P
F_Tortispora,F_Saxomyces,0.32218222,P
F_Ugola,F_Saxomyces,0.370105653,P
F_Heterogastridium,F_Saxomyces,0.384046284,P
F_Moesziomyces,F_Saxomyces,0.324851671,P
F_Bensingtonia,F_Cyphellophora,0.333035381,P
F_Heterodermia,F_Capronia,0.444324316,P
F_Clitocybe,F_Capronia,0.349248678,P
F_Naumovozyma,F_Cladophialophora,0.336351017,P
F_Deakozyma,F_Exophiala,0.34320553,P
F_Hamamotoa,F_Exophiala,0.336084606,P
F_Nematocida,F_Fonsecaea,0.420221818,P
F_Lichtheimia,F_Fonsecaea,0.344759128,P
F_Pacispora,F_Aspergillus,0.32380715,P
F_Lopezaria,F_Penicilliopsis,0.331476345,P
F_Tubulicrinis,F_Penicilliopsis,0.339987557,P
F_Herpomyces,F_Penicillium,0.344460774,P
F_Buellia,F_Penicillium,0.322693254,P
F_Loxospora,F_Elaphomyces,0.368762964,P
F_Pyricularia,F_Elaphomyces,0.334587961,P
F_Saturnispora,F_Byssochlamys,0.384991227,P
F_Sparassis,F_Byssochlamys,0.347454234,P
F_Schizosaccharomyces,F_Thermomyces,0.403524124,P
F_Endocarpon,F_Histoplasma,0.405617643,P
F_Flavoparmelia,F_Histoplasma,0.347830981,P
F_Debaryomyces,F_Histoplasma,0.323831867,P
F_Guyanagaster,F_Histoplasma,0.349179855,P
F_Peniophorella,F_Histoplasma,0.382373602,P
F_Phanerochaete,F_Histoplasma,0.337459811,P
F_Bullera,F_Histoplasma,0.368818137,P
F_Kalmanozyma,F_Histoplasma,0.384755457,P
F_Terfezia,F_Trichophyton,0.344009104,P
F_Pezicula,F_Uncinocarpus,0.412752261,P
F_Yarrowia,F_Uncinocarpus,0.371486218,P
F_Polycephalomyces,F_Uncinocarpus,0.364390031,P
F_Symbiotaphrina,F_Uncinocarpus,0.332350966,P
F_Hanseniaspora,F_Coccidioides,0.328239396,P
F_Trichothecium,F_Coccidioides,0.387890127,P
F_Microallomyces,F_Paracoccidioides,0.327713947,P
F_Telimena,F_Catapyrenium,0.367880332,P
F_Flavoparmelia,F_Endocarpon,0.34053419,P
F_Chlorociboria,F_Endocarpon,0.344135039,P
F_Blackwellomyces,F_Endocarpon,0.387309036,P
F_Nolanea,F_Endocarpon,0.402922237,P
F_Tilletiaria,F_Endocarpon,0.423253478,P
F_Anthracocystis,F_Endocarpon,0.339603787,P
F_Velutarina,F_Placidium,0.366065692,P
F_Barnettozyma,F_Placidium,0.357893205,P
F_Lobulomyces,F_Placidium,0.345787487,P
F_Pacispora,F_Placidium,0.321541119,P
F_Septoglomus,F_Placidium,0.349885164,P
F_Lobosporangium,F_Placidium,0.391223301,P
F_Spiromyces,F_Placidium,0.374020998,P
F_Cladonia,F_Psoroglaena,0.349158665,P
F_Byssoloma,F_Psoroglaena,0.322885826,P
F_Medeolaria,F_Psoroglaena,0.465805556,P
F_Hyphopichia,F_Psoroglaena,0.414823858,N
F_Spathaspora,F_Psoroglaena,0.38949371,P
F_Metschnikowia,F_Psoroglaena,0.3980814,P
F_Zygosaccharomyces,F_Psoroglaena,0.420952516,P
F_Kuraishia,F_Psoroglaena,0.355849957,P
F_Bertia,F_Psoroglaena,0.327043166,P
F_Cocoicola,F_Psoroglaena,0.361894091,P
F_Tretomyces,F_Psoroglaena,0.384440921,P
F_Tylopilus,F_Psoroglaena,0.381942102,P
F_Naganishia,F_Psoroglaena,0.398863627,P
F_Backusella,F_Psoroglaena,0.365706694,P
F_Pneumocystis,F_Verrucaria,0.327279021,P
F_Lipomyces,F_Verrucula,0.368719161,P
F_Parathielavia,F_Verrucula,0.34908015,P
F_Podospora,F_Verrucula,0.375975666,P
F_Austroboletus,F_Verrucula,0.330578381,P
F_Pseudomerulius,F_Herpomyces,0.356236899,P
F_Hyalorbilia,F_Hesperomyces,0.376838018,P
F_Spiromyces,F_Hesperomyces,0.346083565,P
F_Velutarina,F_Laboulbenia,0.410800587,P
F_Hyalorbilia,F_Laboulbenia,0.404042417,P
F_Metarhizium,F_Laboulbenia,0.329301333,P
F_Saitozyma,F_Laboulbenia,0.410029625,P
F_Spiromyces,F_Laboulbenia,0.326460362,P
F_Craterellus,F_Rickia,0.353302922,P
F_Hanseniaspora,F_Pleopsidium,0.33617274,P
F_Bulbillomyces,F_Pleopsidium,0.403175562,P
F_Buckleyzyma,F_Pleopsidium,0.328960409,P
F_Harpella,F_Pleopsidium,0.329150394,P
F_Parafuscosporella,F_Buellia,0.363549509,P
F_Ambrosiella,F_Buellia,0.410221418,P
F_Podospora,F_Buellia,0.577735837,P
F_Xylaria,F_Buellia,0.328350472,P
F_Nolanea,F_Buellia,0.452686337,P
F_Austroboletus,F_Buellia,0.602359476,P
F_Bannozyma,F_Buellia,0.476427505,P
F_Bulleribasidium,F_Buellia,0.373499716,P
F_Microsporidium,F_Buellia,0.457282952,P
F_Rhizophagus,F_Buellia,0.344077585,P
F_Halteromyces,F_Buellia,0.421487817,P
F_Acanthothecis,F_Diplotomma,0.329880121,P
F_Basidioascus,F_Heterodermia,0.333894634,P
F_Ustilago,F_Heterodermia,0.364666664,P
F_Saturnispora,F_Physconia,0.45551813,P
F_Esteya,F_Physconia,0.321674608,P
F_Peniophorella,F_Physconia,0.335928004,P
F_Bulbillomyces,F_Physconia,0.478592961,P
F_Podosphaera,F_Rinodina,0.321842939,P
F_Kluyveromyces,F_Rinodina,0.392362051,P
F_Phlyctochytrium,F_Rinodina,0.322374366,P
F_Dentiscutata,F_Rinodina,0.375030537,P
F_Gomphillus,F_Cladonia,0.358135214,P
F_Velutarina,F_Cladonia,0.320258558,P
F_Spathaspora,F_Cladonia,0.361908715,P
F_Yarrowia,F_Cladonia,0.326820975,P
F_Polycephalomyces,F_Cladonia,0.433815391,P
F_Xylodon,F_Cladonia,0.357179728,P
F_Hyaloraphidium,F_Cladonia,0.369518574,P
F_Flavoparmelia,F_Dactylina,0.379964545,P
F_Podosphaera,F_Dactylina,0.341574677,P
F_Kallichroma,F_Evernia,0.32411789,P
F_Symbiotaphrina,F_Evernia,0.324710657,P
F_Flammulina,F_Evernia,0.330670152,P
F_Hypocrella,F_Hypogymnia,0.506780533,P
F_Gymnosporangium,F_Hypogymnia,0.335793611,P
F_Grosmannia,F_Parmelia,0.374785083,P
F_Pleurostoma,F_Parmotrema,0.354217364,P
F_Leucogyrophana,F_Parmotrema,0.331788467,P
F_Ceriporia,F_Parmotrema,0.326400267,P
F_Komagataella,F_Usnea,0.348981103,P
F_Deakozyma,F_Usnea,0.36401732,P
F_Guyanagaster,F_Usnea,0.3236565,P
F_Spathaspora,F_Byssoloma,0.335632095,P
F_Pleurostoma,F_Byssoloma,0.365642608,P
F_Amblyospora,F_Byssoloma,0.319762849,P
F_Absconditella,F_Bacidia,0.33696813,P
F_Favolus,F_Bacidia,0.325024152,P
F_Tilletiaria,F_Bacidia,0.362296887,P
F_Umbilicaria,F_Phyllopsora,0.452235537,P
F_Medeolaria,F_Phyllopsora,0.404358626,P
F_Yarrowia,F_Phyllopsora,0.408638259,P
F_Wickerhamomyces,F_Phyllopsora,0.393587767,P
F_Zygosaccharomyces,F_Phyllopsora,0.445909731,P
F_Kuraishia,F_Phyllopsora,0.337245181,P
F_Pochonia,F_Phyllopsora,0.351279459,P
F_Cocoicola,F_Phyllopsora,0.329011104,P
F_Ramaria,F_Phyllopsora,0.327714722,P
F_Lobulomyces,F_Phyllopsora,0.373958176,P
F_Rhizophydium,F_Phyllopsora,0.473884516,P
F_Septoglomus,F_Phyllopsora,0.398479467,P
F_Lobosporangium,F_Phyllopsora,0.359574749,P
F_Backusella,F_Phyllopsora,0.453321653,P
F_Spiromyces,F_Phyllopsora,0.39926003,P
F_Guyanagaster,F_Lopezaria,0.334628123,P
F_Ustilago,F_Lopezaria,0.392322229,P
F_Amorphotheca,F_Acanthothecis,0.397926563,P
F_Pilobolus,F_Acanthothecis,0.350060063,P
F_Varicosporium,F_Gomphillus,0.348525642,P
F_Anthracobia,F_Gomphillus,0.319853253,P
F_Yarrowia,F_Gomphillus,0.328494743,P
F_Deakozyma,F_Gomphillus,0.334195859,P
F_Pleurocollybia,F_Gomphillus,0.333629912,P
