Node	feature
F_Bipolaris	genus
F_Phyllopsora	genus
F_Medeolaria	genus
F_Hyalorbilia	genus
F_Ilyonectria	genus
F_Lobulomyces	genus
F_Rhizophydium	genus
F_Pacispora	genus
F_Backusella	genus
F_Nephroma	genus
F_Tuber	genus
B_Gluconobacter	genus
F_Terfezia	genus
F_Saccharomyces	genus
F_Clavaria	genus
F_Amyloporia	genus
F_Acrodontium	genus
F_Didymella	genus
F_Absconditella	genus
F_Pileolaria	genus
F_Cryptococcus	genus
B_Actinomadura	genus
F_Rinodina	genus
F_Dactylina	genus
F_Marthamyces	genus
B_Nitrosomonas	genus
F_Periconia	genus
F_Parastagonospora	genus
F_Cryomyces	genus
F_Placidium	genus
F_Laboulbenia	genus
F_Cladonia	genus
F_Yarrowia	genus
F_Pochonia	genus
F_Polycephalomyces	genus
F_Cocoicola	genus
F_Saitozyma	genus
F_Septoglomus	genus
F_Lobosporangium	genus
F_Backusella	genus
F_Spiromyces	genus
F_Conidiocarpus	genus
F_Endocarpon	genus
B_Elizabethkingia	genus
B_Photobacterium	genus
B_Leptothrix	genus
F_Uncinocarpus	genus
F_Loxospora	genus
F_Hyaloscypha	genus
F_Buckleyzyma	genus
F_Umbelopsis	genus
F_Kuzuhaea	genus
B_Acetobacter	genus
B_Kitasatospora	genus
B_Methylosinus	genus
F_Paraphaeosphaeria	genus
F_Microsphaeropsis	genus
F_Marthamyces	genus
F_Tolypocladium	genus
F_Thermothielavioides	genus
B_Actinoplanes	genus
F_Mucomycosphaerella	genus
F_Pezicula	genus
F_Torpedospora	genus
B_Kushneria	genus
F_Loxospora	genus
F_Leucocortinarius	genus
F_Kusaghiporia	genus
F_Kuzuhaea	genus
B_Saccharopolyspora	genus
B_Lysinibacillus	genus
B_Blattabacterium	genus
F_Curvularia	genus
F_Pyrenophora	genus
F_Parafuscosporella	genus
F_Ambrosiella	genus
F_Bannozyma	genus
B_Bacteroides	genus
B_Parabacteroides	genus
F_Tubaria	genus
F_Funneliformis	genus
F_Cercospora	genus
F_Cryomyces	genus
F_Gomphillus	genus
F_Anthracobia	genus
F_Colletotrichum	genus
F_Ugola	genus
F_Sistotrema	genus
F_Stereum	genus
F_Synchytrium	genus
F_Rozella	genus
B_Altererythrobacter	genus
B_Spirochaeta	genus
F_Periconia	genus
F_Parastagonospora	genus
F_Alternaria	genus
F_Psoroglaena	genus
F_Phyllopsora	genus
F_Ochrolechia	genus
F_Umbilicaria	genus
F_Metschnikowia	genus
F_Cyberlindnera	genus
F_Zygosaccharomyces	genus
F_Kuraishia	genus
F_Pochonia	genus
F_Polycephalomyces	genus
F_Cocoicola	genus
F_Tretomyces	genus
F_Tylopilus	genus
F_Rhizophydium	genus
F_Backusella	genus
B_Rhodococcus	genus
B_Saccharopolyspora	genus
B_Azoarcus	genus
B_Kitasatospora	genus
B_Streptosporangium	genus
B_Dickeya	genus
B_Oerskovia	genus
B_Serinicoccus	genus
B_Kushneria	genus
B_Thermus	genus
B_Methylosinus	genus
F_Abrothallus	genus
F_Aureobasidium	genus
F_Massarina	genus
F_Torula	genus
F_Microsphaeropsis	genus
F_Podosphaera	genus
F_Articulospora	genus
F_Ascodesmis	genus
F_Kluyveromyces	genus
F_Tortispora	genus
F_Purpureocillium	genus
F_Meliola	genus
F_Symbiotaphrina	genus
F_Peniophorella	genus
F_Ustilago	genus
F_Nematocida	genus
F_Ambispora	genus
F_Lichtheimia	genus
B_Aerococcus	genus
F_Acanthothecis	genus
F_Kluyveromyces	genus
F_Pilobolus	genus
B_Kordia	genus
F_Phaeosphaeria	genus
F_Thanatephorus	genus
F_Ambispora	genus
F_Ochroconis	genus
B_Streptomyces	genus
F_Mucomycosphaerella	genus
F_Podospora	genus
F_Microsporidium	genus
B_Actinomyces	genus
F_Periconia	genus
F_Bipolaris	genus
F_Hesperomyces	genus
F_Laboulbenia	genus
F_Umbilicaria	genus
F_Deakozyma	genus
F_Ascitendus	genus
F_Colletotrichum	genus
F_Pochonia	genus
F_Pleurocollybia	genus
F_Ramaria	genus
F_Amyloporia	genus
F_Saitozyma	genus
F_Synchytrium	genus
F_Lobosporangium	genus
F_Backusella	genus
F_Spiromyces	genus
B_Acetobacter	genus
B_Kordia	genus
B_Leucobacter	genus
B_Thermosporothrix	genus
B_Gluconobacter	genus
F_Zymoseptoria	genus
F_Cryptocoryneum	genus
F_Starmerella	genus
F_Cystoderma	genus
F_Entorrhiza	genus
B_Enterococcus	genus
B_Mesorhizobium	genus
B_Azoarcus	genus
B_Kitasatospora	genus
B_Dickeya	genus
B_Serinicoccus	genus
B_Methylosinus	genus
F_Abrothallus	genus
F_Aureobasidium	genus
F_Massarina	genus
F_Torula	genus
F_Microsphaeropsis	genus
F_Marthamyces	genus
F_Auricularia	genus
F_Rigidoporus	genus
F_Ustilago	genus
F_Ambispora	genus
B_Buchnera	genus
B_Azoarcus	genus
B_Micropruina	genus
B_Dickeya	genus
B_Serinicoccus	genus
F_Massarina	genus
F_Microsphaeropsis	genus
F_Trichophyton	genus
F_Phaeopyxis	genus
F_Mortierella	genus
B_Deinococcus	genus
F_Conidiocarpus	genus
F_Cryomyces	genus
F_Gomphillus	genus
F_Varicosporium	genus
F_Wickerhamiella	genus
F_Sistotrema	genus
F_Xylodon	genus
F_Carlosrosaea	genus
F_Telasphaerula	genus
F_Phlyctis	genus
F_Saturnispora	genus
F_Candelabrochaete	genus
B_Methylosinus	genus
F_Torula	genus
F_Verrucaria	genus
F_Phruensis	genus
F_Rectipilus	genus
F_Hyphopichia	genus
F_Pacispora	genus
B_Thiococcus	genus
F_Histoplasma	genus
F_Flammulina	genus
F_Bullera	genus
A_Archaeoglobus	genus
B_Azospirillum	genus
B_Nonlabens	genus
F_Psoroglaena	genus
F_Candida	genus
B_Myxococcus	genus
F_Claroideoglomus	genus
B_Acidipropionibacterium	genus
F_Psiloglonium	genus
B_Cellvibrio	genus
B_Marinobacter	genus
B_Desulfobacterium	genus
B_Sphaerotilus	genus
F_Suberoteratosphaeria	genus
F_Psoroglaena	genus
F_Cladonia	genus
F_Byssoloma	genus
F_Metschnikowia	genus
F_Wickerhamomyces	genus
F_Lobosporangium	genus
F_Halteromyces	genus
B_Tetragenococcus	genus
F_Conidiocarpus	genus
F_Cercospora	genus
F_Periconia	genus
F_Parastagonospora	genus
F_Cryomyces	genus
F_Uncinocarpus	genus
F_Cladonia	genus
F_Phyllopsora	genus
F_Gomphillus	genus
F_Velutarina	genus
F_Metschnikowia	genus
F_Wickerhamomyces	genus
F_Kazachstania	genus
F_Pochonia	genus
F_Polycephalomyces	genus
F_Xylodon	genus
F_Derxomyces	genus
F_Rhizophydium	genus
F_Spiromyces	genus
B_Porphyrobacter	genus
F_Verrucula	genus
F_Rhizomucor	genus
F_Conidiocarpus	genus
F_Cercospora	genus
F_Cryomyces	genus
F_Kodamaea	genus
F_Kregervanrija	genus
F_Symbiotaphrina	genus
F_Sistotrema	genus
F_Stereum	genus
F_Vittaforma	genus
F_Septoglomus	genus
F_Spiromyces	genus
B_Vibrio	genus
B_Sphingosinicella	genus
F_Clavispora	genus
F_Kregervanrija	genus
F_Lepiota	genus
F_Septoglomus	genus
F_Paraglomus	genus
F_Spiromyces	genus
F_Conidiocarpus	genus
F_Cercospora	genus
F_Periconia	genus
F_Psoroglaena	genus
F_Microcalicium	genus
F_Medeolaria	genus
F_Spathaspora	genus
F_Yarrowia	genus
F_Wickerhamomyces	genus
F_Ilyonectria	genus
F_Polycephalomyces	genus
F_Lobulomyces	genus
F_Rhizophydium	genus
F_Backusella	genus
B_Georgenia	genus
F_Placidium	genus
F_Wickerhamiella	genus
F_Spiromyces	genus
F_Medeolaria	genus
F_Pochonia	genus
F_Rhizophydium	genus
B_Dickeya	genus
F_Usnea	genus
F_Deakozyma	genus
F_Beauveria	genus
F_Backusella	genus
F_Spiromyces	genus
B_Cellvibrio	genus
F_Alternaria	genus
F_Phyllopsora	genus
F_Spathaspora	genus
F_Yarrowia	genus
F_Metschnikowia	genus
F_Zygosaccharomyces	genus
F_Kuraishia	genus
F_Pochonia	genus
F_Polycephalomyces	genus
F_Fomitiporia	genus
F_Rhizophydium	genus
F_Gonapodya	genus
F_Backusella	genus
F_Loxospora	genus
B_Acinetobacter	genus
B_Gardnerella	genus
F_Clavispora	genus
F_Kodamaea	genus
F_Saccharomyces	genus
F_Septoglomus	genus
F_Mortierella	genus
F_Telasphaerula	genus
B_Kitasatospora	genus
B_Methylosinus	genus
F_Massarina	genus
F_Microsphaeropsis	genus
F_Ustilago	genus
B_Yersinia	genus
B_Eubacterium	genus
B_Runella	genus
B_Candidatus Tremblaya	genus
B_Pectobacterium	genus
F_Byssochlamys	genus
F_Physconia	genus
F_Loxospora	genus
F_Tuber	genus
F_Corollospora	genus
F_Esteya	genus
F_Ugola	genus
F_Candelabrochaete	genus
F_Bulbillomyces	genus
F_Melampsora	genus
F_Rhizomucor	genus
B_Muribaculum	genus
F_Conidiocarpus	genus
F_Parastagonospora	genus
F_Yarrowia	genus
F_Polycephalomyces	genus
F_Rhizophydium	genus
F_Halteromyces	genus
B_Citrobacter	genus
B_Dickeya	genus
B_Oerskovia	genus
B_Myxococcus	genus
F_Massarina	genus
F_Neoroussoella	genus
F_Microsphaeropsis	genus
F_Rinodina	genus
F_Marthamyces	genus
F_Amorphotheca	genus
F_Raffaelea	genus
F_Ustilago	genus
F_Pilobolus	genus
F_Loxosporopsis	genus
F_Cladophialophora	genus
B_Brachybacterium	genus
F_Blumeria	genus
F_Kregervanrija	genus
F_Amyloporia	genus
B_Spirochaeta	genus
F_Parastagonospora	genus
F_Psoroglaena	genus
F_Phyllopsora	genus
F_Medeolaria	genus
F_Wickerhamomyces	genus
F_Kuraishia	genus
F_Pochonia	genus
F_Cocoicola	genus
F_Tylopilus	genus
F_Rhizophydium	genus
F_Backusella	genus
B_Thermus	genus
F_Didymella	genus
F_Coccidioides	genus
F_Pleopsidium	genus
B_Carnobacterium	genus
B_Propionibacterium	genus
B_Pedobacter	genus
B_Kordia	genus
F_Hodophilus	genus
F_Kusaghiporia	genus
F_Anthracobia	genus
F_Barnettozyma	genus
B_Pseudonocardia	genus
B_Limnohabitans	genus
B_Leuconostoc	genus
B_Treponema	genus
B_Emticicia	genus
B_Morganella	genus
B_Flintibacter	genus
F_Schizothyrium	genus
F_Didymella	genus
F_Batrachochytrium	genus
F_Saxomyces	genus
F_Marthamyces	genus
F_Kallichroma	genus
F_Symbiotaphrina	genus
F_Ustilago	genus
F_Ambispora	genus
F_Exophiala	genus
F_Usnea	genus
F_Gomphillus	genus
F_Petractis	genus
F_Hyalorbilia	genus
F_Komagataella	genus
F_Pleurocollybia	genus
F_Tremella	genus
F_Spiromyces	genus
B_Nonlabens	genus
F_Psoroglaena	genus
F_Phyllopsora	genus
F_Medeolaria	genus
F_Wickerhamomyces	genus
F_Zygosaccharomyces	genus
F_Cocoicola	genus
F_Tylopilus	genus
F_Rhizophydium	genus
B_Synechococcus	genus
B_Myxococcus	genus
F_Massarina	genus
F_Dematiopleospora	genus
F_Orbilia	genus
F_Pochonia	genus
F_Melampsora	genus
F_Smittium	genus
B_Olsenella	genus
B_Ezakiella	genus
F_Cryptocoryneum	genus
F_Thermomyces	genus
F_Mucor	genus
B_Helicobacter	genus
F_Bipolaris	genus
F_Cryomyces	genus
F_Hyalorbilia	genus
F_Pleurocollybia	genus
F_Lobulomyces	genus
B_Kushneria	genus
F_Parmotrema	genus
F_Byssoloma	genus
F_Hirsutella	genus
B_Haematobacter	genus
B_Parvimonas	genus
B_Faecalitalea	genus
F_Psoroglaena	genus
F_Yamadamyces	genus
B_Negativicoccus	genus
B_Plantactinospora	genus
F_Termitomyces	genus
F_Dematiopleospora	genus
F_Pneumocystis	genus
F_Leucocortinarius	genus
F_Peniophorella	genus
F_Phleogena	genus
F_Bullera	genus
B_Saccharopolyspora	genus
B_Blattabacterium	genus
F_Mucomycosphaerella	genus
F_Buellia	genus
F_Rhexocercosporidium	genus
F_Ambrosiella	genus
F_Parathielavia	genus
F_Podospora	genus
F_Bannozyma	genus
F_Microsporidium	genus
F_Varicosporium	genus
F_Hyalorbilia	genus
F_Lulworthia	genus
F_Superstratomyces	genus
F_Platythecium	genus
F_Podospora	genus
F_Austroboletus	genus
F_Halteromyces	genus
B_Nitrosomonas	genus
F_Evernia	genus
F_Tortispora	genus
F_Raffaelea	genus
F_Ustilago	genus
F_Ambispora	genus
B_Echinicola	genus
F_Hypogymnia	genus
F_Laboulbenia	genus
F_Pluteus	genus
F_Asellaria	genus
B_Saccharopolyspora	genus
F_Phoma	genus
F_Periconia	genus
F_Parastagonospora	genus
F_Phyllopsora	genus
F_Velutarina	genus
F_Medeolaria	genus
F_Hyalorbilia	genus
F_Yarrowia	genus
F_Cyberlindnera	genus
F_Wickerhamomyces	genus
F_Zygosaccharomyces	genus
F_Starmerella	genus
F_Polycephalomyces	genus
F_Rhizophydium	genus
F_Lobosporangium	genus
F_Backusella	genus
B_Serinicoccus	genus
B_Thermus	genus
B_Rubrivivax	genus
F_Cladosporium	genus
F_Aureobasidium	genus
F_Komagataella	genus
F_Hygrocybe	genus
B_Lawsonella	genus
B_Fusobacterium	genus
B_Pigmentiphaga	genus
F_Mucomycosphaerella	genus
F_Pyrenophora	genus
F_Endocarpon	genus
F_Platythecium	genus
F_Podospora	genus
F_Neurospora	genus
F_Smittium	genus
F_Leptosphaeria	genus
F_Umbilicaria	genus
F_Metschnikowia	genus
F_Pacispora	genus
F_Rhizopus	genus
B_Thiococcus	genus
B_Variibacter	genus
B_Nodularia	genus
B_Thioploca	genus
F_Pleurostoma	genus
F_Conidiocarpus	genus
F_Cercospora	genus
F_Phoma	genus
F_Periconia	genus
F_Parastagonospora	genus
F_Cryomyces	genus
F_Uncinocarpus	genus
F_Cladonia	genus
F_Velutarina	genus
F_Medeolaria	genus
F_Yarrowia	genus
F_Metschnikowia	genus
F_Wickerhamomyces	genus
F_Kazachstania	genus
F_Pochonia	genus
F_Cocoicola	genus
F_Sistotrema	genus
F_Xylodon	genus
F_Rhizophydium	genus
F_Telasphaerula	genus
B_Aeromicrobium	genus
B_Kitasatospora	genus
B_Myxococcus	genus
B_Anaeromyxobacter	genus
B_Methylosinus	genus
F_Marthamyces	genus
F_Peniophorella	genus
F_Kalmanozyma	genus
F_Coelomomyces	genus
F_Nematocida	genus
F_Ambispora	genus
F_Curvularia	genus
F_Llimoniella	genus
F_Corollospora	genus
F_Bannozyma	genus
F_Harpella	genus
B_Pedobacter	genus
B_Streptosporangium	genus
F_Exserohilum	genus
F_Coccidioides	genus
F_Raffaelea	genus
F_Ceraceomyces	genus
F_Ambispora	genus
F_Acremonium	genus
F_Tylopilus	genus
F_Pseudomerulius	genus
B_Martelella	genus
F_Elaphomyces	genus
B_Mesorhizobium	genus
B_Kitasatospora	genus
B_Variovorax	genus
B_Methylosinus	genus
F_Abrothallus	genus
F_Microsphaeropsis	genus
F_Lichtheimia	genus
B_Streptomyces	genus
B_Frankia	genus
B_Azoarcus	genus
B_Oerskovia	genus
B_Serinicoccus	genus
B_Thermus	genus
F_Aureobasidium	genus
F_Massarina	genus
F_Microsphaeropsis	genus
F_Marthamyces	genus
F_Sparassis	genus
F_Yamadamyces	genus
F_Ustilago	genus
F_Nematocida	genus
B_Gordonia	genus
B_Bifidobacterium	genus
B_Tsukamurella	genus
B_Methylosinus	genus
F_Kriegeria	genus
F_Ramaria	genus
F_Amyloporia	genus
F_Lobulomyces	genus
B_Saccharopolyspora	genus
F_Neoroussoella	genus
F_Saturnispora	genus
F_Tolypocladium	genus
F_Neurospora	genus
F_Peniophorella	genus
F_Harpella	genus
B_Calothrix	genus
F_Buellia	genus
F_Rhexocercosporidium	genus
F_Parafuscosporella	genus
F_Podospora	genus
F_Austroboletus	genus
F_Bannozyma	genus
F_Microsporidium	genus
B_Tannerella	genus
B_Phycicoccus	genus
F_Acrodontium	genus
F_Physconia	genus
F_Saturnispora	genus
F_Ugola	genus
F_Candelabrochaete	genus
F_Favolus	genus
B_Parabacteroides	genus
F_Parmelia	genus
F_Symbiotaphrina	genus
F_Umbelopsis	genus
B_Nitrosomonas	genus
B_Kitasatospora	genus
B_Pseudopropionibacterium	genus
B_Oerskovia	genus
B_Thermus	genus
B_Methylosinus	genus
F_Psiloglonium	genus
F_Microsphaeropsis	genus
F_Petractis	genus
F_Kluyveromyces	genus
F_Kallichroma	genus
F_Trichothecium	genus
F_Ustilago	genus
F_Ambispora	genus
B_Porphyrobacter	genus
F_Ugola	genus
F_Rhizophydium	genus
F_Parastagonospora	genus
F_Psoroglaena	genus
F_Phyllopsora	genus
F_Velutarina	genus
F_Medeolaria	genus
F_Zygosaccharomyces	genus
F_Kuraishia	genus
F_Polycephalomyces	genus
F_Tylopilus	genus
F_Phlebiopsis	genus
F_Catapyrenium	genus
F_Mucomycosphaerella	genus
F_Verrucula	genus
F_Parafuscosporella	genus
F_Austroboletus	genus
F_Phlebiopsis	genus
F_Bulleribasidium	genus
B_Vibrio	genus
B_Streptomyces	genus
B_Mycobacterium	genus
F_Mucomycosphaerella	genus
F_Alternaria	genus
F_Pyrenophora	genus
F_Superstratomyces	genus
F_Verrucula	genus
F_Buellia	genus
F_Platythecium	genus
F_Dactylaria	genus
F_Parafuscosporella	genus
F_Clonostachys	genus
F_Blackwellomyces	genus
F_Ambrosiella	genus
F_Saitoella	genus
F_Nolanea	genus
F_Parasola	genus
F_Austroboletus	genus
F_Phlebiopsis	genus
F_Bannozyma	genus
F_Bulleribasidium	genus
F_Microsporidium	genus
F_Rhizophagus	genus
F_Halteromyces	genus
B_Micropruina	genus
B_Microcoleus	genus
F_Psiloglonium	genus
F_Llimoniella	genus
F_Leucocortinarius	genus
B_Moraxella	genus
B_Kitasatospora	genus
B_Oerskovia	genus
F_Neoroussoella	genus
F_Microsphaeropsis	genus
F_Blackwellomyces	genus
F_Corollospora	genus
F_Lachnellula	genus
B_Microbacterium	genus
F_Teratoramularia	genus
F_Kirschsteiniothelia	genus
F_Fomitiporia	genus
F_Laxitextum	genus
F_Buellia	genus
F_Saitoella	genus
B_Cloacibacterium	genus
B_Mesorhizobium	genus
B_Azoarcus	genus
B_Sorangium	genus
B_Kitasatospora	genus
B_Oerskovia	genus
B_Serinicoccus	genus
B_Geobacillus	genus
B_Anaeromyxobacter	genus
B_Thermus	genus
B_Methylosinus	genus
B_Arcobacter	genus
B_Gramella	genus
F_Abrothallus	genus
F_Massarina	genus
F_Microsphaeropsis	genus
F_Peniophorella	genus
F_Ustilago	genus
B_Frankia	genus
B_Bordetella	genus
B_Azoarcus	genus
B_Sorangium	genus
B_Kitasatospora	genus
B_Dickeya	genus
B_Serinicoccus	genus
B_Myxococcus	genus
B_Methylosinus	genus
F_Abrothallus	genus
F_Aureobasidium	genus
F_Massarina	genus
F_Microsphaeropsis	genus
F_Uncinocarpus	genus
F_Evernia	genus
F_Marthamyces	genus
F_Clavispora	genus
F_Tortispora	genus
F_Grosmannia	genus
F_Armillaria	genus
F_Carlosrosaea	genus
F_Ustilago	genus
F_Ambispora	genus
F_Phoma	genus
F_Platythecium	genus
F_Podospora	genus
F_Xylaria	genus
F_Bannozyma	genus
F_Rhizophagus	genus
F_Halteromyces	genus
B_Runella	genus
B_Paucibacter	genus
B_Sphaerotilus	genus
B_Tetragenococcus	genus
F_Orbilia	genus
F_Peniophorella	genus
F_Umbelopsis	genus
F_Conidiocarpus	genus
F_Cercospora	genus
F_Cryomyces	genus
F_Kodamaea	genus
F_Hygrocybe	genus
F_Sistotrema	genus
F_Pacispora	genus
B_Streptosporangium	genus
B_Lysinibacillus	genus
B_Gramella	genus
F_Zymoseptoria	genus
F_Bipolaris	genus
F_Gomphillus	genus
F_Petractis	genus
F_Hyalorbilia	genus
F_Deakozyma	genus
F_Ascitendus	genus
F_Ramaria	genus
F_Blumeria	genus
F_Amoeboradix	genus
F_Arthonia	genus
F_Didymella	genus
F_Sugiyamaella	genus
F_Leucocortinarius	genus
F_Lyophyllum	genus
F_Kusaghiporia	genus
B_Ruminococcus	genus
B_Solimonas	genus
F_Phaeosphaeria	genus
F_Thanatephorus	genus
F_Neolentinus	genus
F_Botrytis	genus
F_Phruensis	genus
F_Thermothielavioides	genus
F_Hodophilus	genus
F_Lyophyllum	genus
F_Ugola	genus
F_Scleroderma	genus
F_Craterellus	genus
F_Neolentinus	genus
F_Kusaghiporia	genus
F_Phleogena	genus
B_Leptolyngbya	genus
B_Tsukamurella	genus
B_Aggregatibacter	genus
B_Photobacterium	genus
B_Rhodanobacter	genus
F_Pneumocystis	genus
F_Kuzuhaea	genus
B_Candidatus Portiera	genus
F_Coprinopsis	genus
F_Parasola	genus
F_Oxyporus	genus
F_Tubulicrinis	genus
F_Serendipita	genus
F_Porpomyces	genus
F_Bensingtonia	genus
B_Vibrio	genus
F_Mucomycosphaerella	genus
F_Superstratomyces	genus
F_Endocarpon	genus
F_Buellia	genus
F_Platythecium	genus
F_Podospora	genus
F_Austroboletus	genus
F_Phlebiopsis	genus
F_Bannozyma	genus
F_Bulleribasidium	genus
F_Microsporidium	genus
F_Archaeospora	genus
F_Rhizophagus	genus
F_Halteromyces	genus
B_Georgenia	genus
F_Beauveria	genus
F_Lepiota	genus
F_Xylodon	genus
F_Rigidoporus	genus
F_Telasphaerula	genus
B_Aquabacterium	genus
B_Candidatus Phytoplasma	genus
B_Myxococcus	genus
F_Arthonia	genus
F_Didymella	genus
F_Curvularia	genus
F_Hodophilus	genus
F_Leucocortinarius	genus
F_Leucogyrophana	genus
F_Postia	genus
F_Kusaghiporia	genus
F_Phomopsis	genus
B_Glutamicibacter	genus
B_Rhodoplanes	genus
B_Aggregatibacter	genus
F_Saxomyces	genus
F_Varicosporium	genus
F_Saturnispora	genus
F_Esteya	genus
F_Sporothrix	genus
F_Leucocortinarius	genus
F_Amoeboradix	genus
B_Serinicoccus	genus
F_Aureobasidium	genus
F_Microsphaeropsis	genus
F_Symbiotaphrina	genus
F_Auricularia	genus
F_Rigidoporus	genus
F_Sparassis	genus
F_Jaminaea	genus
F_Evernia	genus
F_Debaryomyces	genus
B_Kitasatospora	genus
B_Oerskovia	genus
B_Methylosinus	genus
F_Antennariella	genus
F_Histoplasma	genus
F_Usnea	genus
F_Lopezaria	genus
F_Sarcodon	genus
F_Pileolaria	genus
F_Moesziomyces	genus
F_Ustilago	genus
F_Smittium	genus
B_Helicobacter	genus
B_Serratia	genus
F_Cryomyces	genus
F_Metarhizium	genus
F_Sistotrema	genus
F_Pyrenophora	genus
B_Synechocystis	genus
F_Coleosporium	genus
B_Delftia	genus
B_Kurthia	genus
F_Entoloma	genus
F_Parasola	genus
F_Oxyporus	genus
F_Tubulicrinis	genus
F_Serendipita	genus
F_Porpomyces	genus
F_Bensingtonia	genus
F_Cryptococcus	genus
F_Podospora	genus
F_Entoloma	genus
F_Coprinopsis	genus
F_Oxyporus	genus
F_Tubulicrinis	genus
F_Serendipita	genus
F_Porpomyces	genus
F_Bensingtonia	genus
B_Georgenia	genus
B_Phenylobacterium	genus
B_Sulfitobacter	genus
B_Prochlorococcus	genus
F_Rhynchosporium	genus
B_Martelella	genus
F_Capronia	genus
F_Thanatephorus	genus
F_Melampsora	genus
F_Lichtheimia	genus
B_Cardiobacterium	genus
F_Trichothecium	genus
F_Peniophorella	genus
F_Infundibura	genus
F_Gymnosporangium	genus
B_Vogesella	genus
F_Psoroglaena	genus
F_Medeolaria	genus
B_Azoarcus	genus
B_Kitasatospora	genus
B_Methylosinus	genus
F_Microsphaeropsis	genus
F_Ascodesmis	genus
F_Armillaria	genus
F_Rigidoporus	genus
F_Alternaria	genus
F_Superstratomyces	genus
F_Verrucula	genus
F_Buellia	genus
F_Clonostachys	genus
F_Ambrosiella	genus
F_Parathielavia	genus
F_Podospora	genus
F_Nolanea	genus
F_Phlebiopsis	genus
F_Bannozyma	genus
F_Bulleribasidium	genus
F_Microsporidium	genus
F_Rhizophagus	genus
F_Halteromyces	genus
F_Psoroglaena	genus
F_Medeolaria	genus
F_Zygosaccharomyces	genus
F_Kuraishia	genus
F_Lulworthia	genus
F_Cocoicola	genus
F_Sporisorium	genus
F_Septoglomus	genus
F_Leucocortinarius	genus
F_Heterogastridium	genus
F_Batrachochytrium	genus
F_Herpomyces	genus
F_Lulworthia	genus
F_Yamadamyces	genus
F_Curvularia	genus
F_Parmotrema	genus
F_Lyophyllum	genus
F_Nowakowskiella	genus
B_Haematobacter	genus
F_Rickia	genus
F_Leucocortinarius	genus
F_Gyalecta	genus
F_Pleuroascus	genus
F_Cortinarius	genus
F_Clitocybe	genus
F_Sparassis	genus
F_Heterogastridium	genus
F_Smittium	genus
F_Smittium	genus
F_Tuber	genus
F_Saturnispora	genus
F_Esteya	genus
B_Kordiimonas	genus
B_Mesorhizobium	genus
B_Bordetella	genus
B_Sorangium	genus
B_Kitasatospora	genus
B_Methylosinus	genus
B_Plantactinospora	genus
F_Abrothallus	genus
F_Antennariella	genus
F_Didymella	genus
F_Massarina	genus
F_Microsphaeropsis	genus
F_Histoplasma	genus
F_Physconia	genus
F_Marthamyces	genus
F_Phruensis	genus
F_Purpureocillium	genus
F_Corollospora	genus
F_Xylochrysis	genus
F_Cystoderma	genus
F_Ceraceomyces	genus
F_Bulbillomyces	genus
F_Ustilago	genus
F_Nematocida	genus
F_Ambispora	genus
F_Lichtheimia	genus
F_Conidiocarpus	genus
F_Cercospora	genus
F_Cryomyces	genus
F_Varicosporium	genus
F_Anthracobia	genus
F_Clavispora	genus
F_Polycephalomyces	genus
F_Lepiota	genus
F_Pluteus	genus
F_Stereum	genus
F_Tremella	genus
F_Hyaloraphidium	genus
F_Vittaforma	genus
F_Funneliglomus	genus
F_Spiromyces	genus
F_Pacispora	genus
F_Cortinarius	genus
F_Leucocortinarius	genus
F_Phyllopsora	genus
F_Hyalorbilia	genus
F_Arenariomyces	genus
F_Pleurocollybia	genus
F_Spiromyces	genus
B_Exiguobacterium	genus
B_Tsukamurella	genus
B_Photobacterium	genus
F_Psiloglonium	genus
F_Wickerhamomyces	genus
F_Discostroma	genus
F_Hymenochaete	genus
F_Sparassis	genus
F_Heterogastridium	genus
B_Dolosigranulum	genus
B_Aggregatibacter	genus
B_Scytonema	genus
B_Candidatus Hodgkinia	genus
B_Lysinibacillus	genus
B_Thermosporothrix	genus
F_Diplodia	genus
F_Fomitiporia	genus
F_Volvocisporium	genus
B_Photobacterium	genus
F_Entoloma	genus
F_Coprinopsis	genus
F_Parasola	genus
F_Tubulicrinis	genus
F_Serendipita	genus
F_Porpomyces	genus
F_Bensingtonia	genus
F_Cercospora	genus
F_Cladonia	genus
F_Gomphillus	genus
F_Anthracobia	genus
F_Yarrowia	genus
F_Polycephalomyces	genus
F_Hygrocybe	genus
F_Sporisorium	genus
F_Telasphaerula	genus
F_Penicilliopsis	genus
F_Entoloma	genus
F_Coprinopsis	genus
F_Parasola	genus
F_Oxyporus	genus
F_Serendipita	genus
F_Bensingtonia	genus
B_Sinorhizobium	genus
F_Lyophyllum	genus
F_Carlosrosaea	genus
B_Paracoccus	genus
B_Mesorhizobium	genus
B_Oerskovia	genus
B_Coprococcus	genus
B_Anaeromyxobacter	genus
B_Methylosinus	genus
F_Microsphaeropsis	genus
F_Ustilago	genus
F_Parmotrema	genus
F_Loxospora	genus
F_Botrytis	genus
F_Sugiyamaella	genus
F_Hodophilus	genus
F_Leucocortinarius	genus
F_Lyophyllum	genus
F_Lopharia	genus
B_Kitasatospora	genus
B_Methylosinus	genus
F_Abrothallus	genus
F_Massarina	genus
F_Bipolaris	genus
F_Microsphaeropsis	genus
F_Ascodesmis	genus
F_Hygrocybe	genus
F_Armillaria	genus
F_Auricularia	genus
F_Bulbillomyces	genus
